,Unnamed: 0.1,Unnamed: 0,tweet,label,sorgu tipi,tweetUrl,like,user,date,polarity,subjectivity,sentiment
81,81,81,i still think about how vin diesel was in a movie where his entire script consisted of the same three words vindiesel marvel marvelstudios guardiansofthegalaxy iamgroot groot disneywhy disney,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/buccellatiddies/status/1463164333807083528,0,https://twitter.com/buccellatiddies,2021-11-23 15:15:36+00:00,0.0,0.375,neutral
82,82,82,watching a man apart with vin diesel back from 2003 actionmovies movietime vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/chriswpps01/status/1462226107374059523,0,https://twitter.com/chriswpps01,2021-11-21 01:07:25+00:00,0.0,0.0,neutral
83,83,83,everybody just wants vin diesel's character and jason statham's character from fast furious to smooch. fastandfurious vindiesel jasonstatham,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ShipperBot/status/1461829072053485574,0,https://twitter.com/ShipperBot,2021-11-19 22:49:44+00:00,0.2,0.35,positive
84,84,84,"vin diesel needa hit me for the next ff movie, my pitch : nigga in a wheelchair but the wheelchair is souped up n he got nitrous n shit. he’s a family man. his last race? to get his legs back  . . hit me bruh",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/understandud/status/1460357719852912640,0,https://twitter.com/understandud,2021-11-15 21:23:07+00:00,-0.05,0.21666666666666667,negative
85,85,85,the vin diesel cats audition tape exists! rednotice vindiesel netflix,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/jeffreydburgess/status/1460106766448922624,0,https://twitter.com/jeffreydburgess,2021-11-15 04:45:55+00:00,0.0,0.0,neutral
86,86,86,everyone's taking this vin diesel and the rock thing the wrong way.. the rock was just trying to say vin diesel has a sweet ass.. smh people  fastandfurious therock vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ThatBasicFella/status/1458967599090307072,2,https://twitter.com/ThatBasicFella,2021-11-12 01:19:16+00:00,-0.07500000000000001,0.775,negative
87,87,87,when dwayne johnson accepts vin diesel’s apology then he comes back for fast 10 and 11 and they play his song during one of the action scenes make it happen my life depends on it,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/fearfiona/status/1458942509355356165,0,https://twitter.com/fearfiona,2021-11-11 23:39:34+00:00,0.10000000000000002,0.2333333333333333,positive
88,88,88,vin diesel's open invitation for dwayne johnson to join ‘fast furious 10': “fulfill your destiny” news360 fastandfurious10 dwaynejohnson vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/officialnews360/status/1457683715207962631,4,https://twitter.com/officialnews360,2021-11-08 12:17:34+00:00,0.1,0.55,positive
89,89,89,should dwayne johnson do it for the fast family and return for fast 10 at vin diesel’s request? f10 fast10 f9 fast9 f9directorscut thefastsaga fastfamily fastandfurious dwaynejohnson vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/dailysequel/status/1457457442137284613,1,https://twitter.com/dailysequel,2021-11-07 21:18:27+00:00,0.2,0.6,positive
90,90,90,"vin diesel lookalike at this restaurant has me throwing back to the time the actual pulled me over on a soho street. he was polite, gave me free advice about entertainment (i was on tv sets all day) that positively stuck, and let me text him with questions. a good one.",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ElaineAryn/status/1453882192980029449,2,https://twitter.com/ElaineAryn,2021-10-29 00:31:41+00:00,0.26545454545454544,0.40909090909090906,positive
91,91,91,in 2002; vin diesel () founded a game studio () which has a focus on creating games featuring vin diesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/knowitallfacts/status/1453662083908841479,0,https://twitter.com/knowitallfacts,2021-10-28 09:57:03+00:00,-0.4,0.4,negative
92,92,92,vin diesel had to 'walk' paul walker’s daughter... due to rising fuel prices - opposition paulwalker vindiesel petrol,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/tejasvo/status/1452202877028536322,0,https://twitter.com/tejasvo,2021-10-24 09:18:41+00:00,-0.125,0.375,negative
93,93,93,vin diesel walking down paul walker's daughter to the aisle is another mood. this is what it means to have real friends . i wish to have that someday!! vindiesel paulwalker friendship,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AmbikaSingh014/status/1452149864360398849,0,https://twitter.com/AmbikaSingh014,2021-10-24 05:48:01+00:00,0.07847222222222221,0.2944444444444445,positive
94,94,94,huge respect for vin diesel  vindiesel meadowwalker,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/luvryll_/status/1452120508254670850,0,https://twitter.com/luvryll_,2021-10-24 03:51:22+00:00,0.4000000000000001,0.9,positive
95,95,95,"paul walker’s daughter got married, and vin diesel walked her down the aisle as a father! i don’t have the strength to cry some more  paulwalker vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/StanningMessi/status/1452089349735124994,3,https://twitter.com/StanningMessi,2021-10-24 01:47:34+00:00,0.1851851851851852,0.3462962962962963,positive
96,96,96,"""feel like i do"" by vin diesel weekend on demand at 6:56pm",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/kfaiplaylist/status/1452061828075433989,0,https://twitter.com/kfaiplaylist,2021-10-23 23:58:12+00:00,0.0,0.0,neutral
97,97,97,vin diesel walking paul walker's daughter down the isle at her wedding is everything.  paul would be looking down with a giant smile on his face. congratulations meadow walker! paulwalker vindiesel meadowwalker,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Mnxeu/status/1452031680722743305,1,https://twitter.com/Mnxeu,2021-10-23 21:58:24+00:00,0.015972222222222207,0.4194444444444445,positive
98,98,98,vin diesel walking meadow walker down the aisle on her wedding day because paul walker isn’t here to do it is shattering my heart  vindiesel meadowwalker paulwalker restinpeacepaulwalker,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Chelseybieberr_/status/1451964149173559297,1,https://twitter.com/Chelseybieberr_,2021-10-23 17:30:04+00:00,-0.15555555555555559,0.2888888888888889,negative
99,99,99,"vin diesel is a symbol of faith. he cares about his friend's, wall maker ,daughter till she got married. he is gentle, kind and faithful. i would give him the noble prize. thanks faithful human. vindiesel vintage vinyl",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/yoyatylife/status/1451941136797425671,0,https://twitter.com/yoyatylife,2021-10-23 15:58:37+00:00,0.3083333333333333,0.525,positive
100,100,100,paul walker's daughter got married and the precious things is vin diesel walked her down the aisle  vindiesel paulwalker,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ExtraJsMngga/status/1451849954876477443,0,https://twitter.com/ExtraJsMngga,2021-10-23 09:56:17+00:00,0.19814814814814816,0.512962962962963,positive
101,101,101,"the fate of the furious! and, a bonus episode! this is a fun episode for the sole reason that it caused the rift between the rock and vin diesel. podcast fastandfurious cars vindiesel film movies fateofthefurious f8 therock",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/FranchiseMePod/status/1451547056812736515,1,https://twitter.com/FranchiseMePod,2021-10-22 13:52:41+00:00,0.15,0.225,positive
102,102,102,vin diesel's character and a different car from fast furious. that's it. that's the tweet. fastandfurious vindiesel car,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ShipperBot/status/1449777661816057859,5,https://twitter.com/ShipperBot,2021-10-17 16:41:44+00:00,0.1,0.6,positive
103,103,103,i would pay for a boxing ppv match   if the rock + vin diesel ever wanted to duke it out. stop talking about each other already. ugh vindiesel therock,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/goolander91/status/1448285638923624449,0,https://twitter.com/goolander91,2021-10-13 13:52:58+00:00,-0.125,0.375,negative
104,104,104,"i dreamed i was in a movie with vin diesel. he had long blond hair, which was surprising. then he did fast furious 10 and had braces in his teeth throughout. vindiesel",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/guyhasson/status/1447406991626887170,1,https://twitter.com/guyhasson,2021-10-11 03:41:32+00:00,0.28333333333333327,0.5,positive
105,105,105,was vin diesel really just quoted in masterchef australia? that's a first! vindiesel masterchefau,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/RoisinTee/status/1447289963951833090,1,https://twitter.com/RoisinTee,2021-10-10 19:56:31+00:00,0.25625,0.26666666666666666,positive
106,106,106,"just out of curiosity, actor level, you are more the team or ? personally, i love the 2 but if i have to choose only one it is vin diesel at 1 million %  vindiesel dwaynejonhson",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/Ness202210/status/1440690804377325577,0,https://twitter.com/Ness202210,2021-09-22 14:53:49+00:00,0.3333333333333333,0.7000000000000001,positive
107,107,107,the rock and vin diesel hand to hand! the rock just tore off his vest!! cc: fast5 netflix cineplex cravetv forslips vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swimmingwithdis/status/1438926809341513731,0,https://twitter.com/swimmingwithdis,2021-09-17 18:04:19+00:00,0.0,0.0,neutral
108,108,108,can’t believe vin diesel was at sky studios 5 days ago and i missed him ,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/BhavikaKC/status/1437430576437473290,1,https://twitter.com/BhavikaKC,2021-09-13 14:58:50+00:00,0.0,0.0,neutral
109,109,109,"the one american celebrity on the grid, vin diesel doesn’t wear a mask. italiangp you twat!",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ItsOnlySuzie/status/1437036267817078787,0,https://twitter.com/ItsOnlySuzie,2021-09-12 12:51:59+00:00,0.0,0.0,neutral
110,110,110,if i had to run like this i would be much much sweatier than vin diesel fast5 netflix cravetv cineplex forslips vindiesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swimmingwithdis/status/1436373493579501587,0,https://twitter.com/swimmingwithdis,2021-09-10 16:58:22+00:00,0.2,0.2,positive
111,111,111,"i met vin diesel yall, in my dreams. it was great, we talked about so much vin. i even gave you a pep talk, i'm sorry you missed it.",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/AliceAtef/status/1435811861166018561,1,https://twitter.com/AliceAtef,2021-09-09 03:46:38+00:00,0.16666666666666666,0.65,positive
112,112,112,everyone agrees that vin diesel's character and jordana brewster's character are the neatest couple from fast furious. fastandfurious vindiesel jordanabrewster,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/ShipperBot/status/1435311844936359945,0,https://twitter.com/ShipperBot,2021-09-07 18:39:45+00:00,0.2,0.6,positive
113,113,113,"if you say ""family"" in the mirror 5 times, vin diesel will appear. vindiesel family f9",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/strangemonkey90/status/1431427596504477699,8,https://twitter.com/strangemonkey90,2021-08-28 01:25:08+00:00,0.0,0.0,neutral
114,114,114,i honestly could not warp my mind around the fact that vin diesel was in saving private ryan!  to this day its news to me! vindiesel savingprivateryan family familie news private ryan vin diesel,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/JOATOUTHERE/status/1431257577564905477,0,https://twitter.com/JOATOUTHERE,2021-08-27 14:09:32+00:00,0.19999999999999998,0.5499999999999999,positive
115,115,115,"also, phoenix wants to fight vin diesel, which is a bad idea. vin diesel is beast sized by this movie. fastfurious netflix cravetv cineplex vindiesel forslips",,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swimmingwithdis/status/1431062063758123012,0,https://twitter.com/swimmingwithdis,2021-08-27 01:12:38+00:00,-0.24999999999999992,0.3833333333333333,negative
116,116,116,vin diesel trusts no one. real mulder fan. fastfurious netflix cravetv cineplex vindiesel forslips,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swimmingwithdis/status/1431061887341535233,0,https://twitter.com/swimmingwithdis,2021-08-27 01:11:56+00:00,0.2,0.30000000000000004,positive
117,117,117,so randy. just curious if you know anything about ark survival evolved? would make some incredible figures based off of the games creatures and characters. and vin diesel himself is heavily involved in the sequel  toys,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/smokinjoep85/status/1430190462095200259,1,https://twitter.com/smokinjoep85,2021-08-24 15:29:12+00:00,0.20000000000000004,0.7999999999999999,positive
118,118,118,paul walker is saving vin diesel! bffs ! fastfurious netflix cravetv cineplex vindiesel forslips,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swimmingwithdis/status/1429523747141210123,0,https://twitter.com/swimmingwithdis,2021-08-22 19:19:55+00:00,0.0,0.0,neutral
119,119,119,vin diesel is full csi. he solved the mystery of who wrecked letty. fastfurious netflix cravetv cineplex vindiesel forslips,,"""vindiesel"" ""vin diesel"" lang:en -filter:links -filter:replies""",https://twitter.com/swimmingwithdis/status/1429523603058577416,0,https://twitter.com/swimmingwithdis,2021-08-22 19:19:20+00:00,0.35,0.55,positive
